actor,country,description,genre,language,link_image,original_title,public,score,time,title,trailer_page_url,trailer_video,year
"Beverly D'Angelo,Edward Furlong,Edward Norton",United States,A former neo-nazi skinhead tries to prevent his younger brother from going down the same wrong path that he did.,"Crime,Drama",English,"https://m.media-amazon.com/images/M/MV5BZTJhN2FkYWEtMGI0My00YWM4LWI2MjAtM2UwNjY4MTI2ZTQyXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX190_CR0,0,190,281_.jpg",Fatalni kurs X,R,8.5,119,American History X,https://www.imdb.com/video/vi854001177/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi854001177/1434659607842-pgv4ql-1564093940605.mp4?Expires=1682016309&Signature=k0ptw4qRwg~UOxcs~h3Jvqzm-0o0g86mU64JCSZso9k1prmW7rXIRzneADIUiYGc1o7QfuOlWKDbPL6dpQgzuPD29ZZmrZxnBxBPmRTjg4b1Ez4xBjg7gwrwgPG8ND8jOcEkYj8KvGC9FRh8HKJi9dwVkhlIECe367cFbwyeCPyPtDx7R0BbTqZqKilNWj9kuGL~IRMwqfTDoyICZs0OEVtDPLrjxGFZBb~TVtxsxgPcOqW35auG7Y03WHnuyNtBtcWCX8olBCELxnQiP1Dhk0ZGzPL9pOaLVXZIY1So3~qT0-rUH4C9wwOq9kx8Dq0FierUC2R31pVWjLCji4ei~A__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1998
"Matt Damon,Jack Nicholson,Leonardo DiCaprio","United States,Hong Kong",An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,"Crime,Drama,Thriller","English,Cantonese","https://m.media-amazon.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_QL75_UY281_CR0,0,190,281_.jpg",Điệp Vụ Boston,R,8.5,151,The Departed,https://www.imdb.com/video/vi2760573209/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi2760573209/1434659607842-pgv4ql-1563532402193.mp4?Expires=1682016310&Signature=TwLDpEuvZEazleprtOtQx8GPbGfOmaTXTztkaiZuVds4I-XYB4VXJTdcigrXz8M2EUxmPP7eyrOsfdBuRGIXL8xPwNzza1TuSV~sxR~3heFYzt3zTD6xuHxVu-seuTd4nFC0kCgaBN9lT06rVQLHmfNX2RZYj8y3rX7xgwP~yCZ-9pjyvuZxuWUlH8VlkyCOBkB6qXX0vVmkpPnizKONgB4aoYrRd39Yesr31tQONmsIHvXyrVhKGSZqqZpZzFOPZ258NXefo-cw2qW6ShF8lMFI44VIS32gcHx27GRsj26eEDPsga4ITGtobidQWHRr17X~WUmpCUgC0PPLqs933A__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,2006
"Vera Miles,Anthony Perkins,Janet Leigh",United States,"A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run and checks into a remote motel run by a young man under the domination of his mother.","Horror,Mystery,Thriller",English,"https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,0,190,281_.jpg",Alfred Hitchcock's Psycho,R,8.5,109,Psycho,https://www.imdb.com/video/vi607099161/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi607099161/1434659607842-pgv4ql-1564572857335.mp4?Expires=1682016315&Signature=Sj-5qOqgH9bjFMGHt0OSK8RwtEMFG4YyKH8IWOyPz9DWVnVAgmDrOgiHPIX1NXcpLcOCjqcaPz5C43VehIWtQTh6Nc6hA9sN7fQ0iEIyteXtCZhKdF1lSgvz3oi6HmnnPIIZW7Qt9hvQDMm9aSVxM766dd9xzYYZkyxz9Qpau7TqpDR50EWwMGDbL~Np90Kp6atc~eV2KBo9~ZoFsSH-VLTjlPjNS159Xn~ZGhFFJHFGaWAEQSWSEgvybihoQ4Cu6n66qh-gYDyUljPEjUWCg~U7VGxfDvX2Tq4-Ym0wWm9aOYF3VLbXo28DHxgFaE~B9YcmNz6fp15whlmyUL7yKA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1960
"Cho Yeo-jeong,Song Kang-ho,Lee Sun-kyun",South Korea,Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.,"Drama,Thriller","Korean,English","https://m.media-amazon.com/images/M/MV5BYWZjMjk3ZTItODQ2ZC00NTY5LWE0ZDYtZTI3MjcwN2Q5NTVkXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX190_CR0,0,190,281_.jpg",Ký Sinh Trùng,R,8.5,132,Parasite,https://www.imdb.com/video/vi1015463705/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi1015463705/1434659607842-pgv4ql-1606954080073.mp4?Expires=1682016311&Signature=YA2MD7IHsVdlTCY7~bLlc3mNrQW7Hk6a-E-eg4etotEr2zIxJM9fKB7wzn1vFWnAw4k6IGUveR80wWjfFRpLGhcL2CcHxCX9-RYCK4KDf9BTpOJRHGKwSLMvLJMUniW0-BLw4OWmrKtCQljebvFw0qLwmr7om1~2pL5yqYMZ4E2B2mQBk~0IZ0ymvqSNIw8YvOAlmal9YG70UTxNjVtl6cFYmbawcl7abs-NWYW1SzEsCNsoe~RZU93iW69yJiPb6v6QZ6SlmDiAG-xhbeYmQeFBHqLEv9of57yQkacjmy2eBH3kGbRuN0utAf2Bhn8DoH5gLBlN5kiX7i~-9X7jMg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,2019
"Natalie Portman,Jean Reno,Gary Oldman","France,United States","12-year-old Mathilda is reluctantly taken in by Léon, a professional assassin, after her family is murdered. An unusual relationship forms as she becomes his protégée and learns the assassin...","Action,Crime,Drama","English,Italian,French","https://m.media-amazon.com/images/M/MV5BOTgyMWQ0ZWUtN2Q2MS00NmY0LWI3OWMtNjFkMzZlNDZjNTk0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,1,190,281_.jpg",Léon,R,8.5,110,Léon: The Professional,https://www.imdb.com/video/vi2744254745/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi2744254745/1434659607842-pgv4ql-1564588687772.mp4?Expires=1682016316&Signature=X3cfe8~fynnuwNOJmnvTTR0zpf5UR-47aB48wY7c46XeMTpCrMiOuR1-TSuXCWk5bmCwAObafJdhBu6V5rLUrafO~r3N9RfDBBH4uxYSQKqHDNNgCWoKeTx42l9bKr2-CkcvxmaF4bonseFhgQQUZET2ShcbrvOh2zqhijUI3pR9tfktz1SPLWMVScIayLpUaZEnuZI7f~0Bdfqo7dLd8TRcANeGRU8heKSaWCLhZm~PvKaDcNIsT53770MZQhQstO0RR6i6HKGYWb1nmlpAhd2rEnuFtiz2Xo9rpv6fHoxKgVOvrHZwl-~FCcutzhb~r~1Zp3aKmi93KAvKTgaonA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1994
"Matthew Broderick,James Earl Jones,Jeremy Irons",United States,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.","Animation,Adventure,Drama","English,Swahili,Xhosa,Zulu","https://m.media-amazon.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_QL75_UX190_CR0,0,190,281_.jpg",King of the Jungle,G,8.5,88,The Lion King,https://www.imdb.com/video/vi3764362265/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi3764362265/1434659607842-pgv4ql-1474413579826.mp4?Expires=1682016306&Signature=FmbeIgRfnZEmkSeYF~ZoCs~shi~xWLTRes~q33zZsXsyIoS7eNYV-HHklLWoDMQq3x~nZcl42ic6rknpK4dwRmtgTw1cSegivEqKPuP3ZOAMj2FXlgC3pSwXwqDZSxz2rzGKq5heklrCwVTwIxTBv5RpojGfioaNOLG~ohcpji5gNjEVwidSB0cK9ce29cyoOzcK9xwueKZcP5hk39qLMRIzNTKQmJpaBbdkw7pzjS6brExLE5nJAQ2sDuVl4zAmFTepkBTeGZQRGEvvUlJgGgzoYyzSgp2p22Rp48-nk0yLo8a3Rd-Lt58mu5c~8EM1ztsbmB05F9nCvwqPD9tZNw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1994
"Thomas Kretschmann,Adrien Brody,Frank Finlay","France,Poland,Germany,United Kingdom",A Polish Jewish musician struggles to survive the destruction of the Warsaw ghetto of World War II.,"Biography,Drama,Music","English,German,Russian","https://m.media-amazon.com/images/M/MV5BOWRiZDIxZjktMTA1NC00MDQ2LWEzMjUtMTliZmY3NjQ3ODJiXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UY281_CR7,0,190,281_.jpg",Nghệ Sĩ Dương Cầm,R,8.5,150,The Pianist,https://www.imdb.com/video/vi988938521/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi988938521/1434659607842-pgv4ql-1563966673223.mp4?Expires=1682016313&Signature=Bv9VSlDI-AjMdrJsAjGoxUV5Lu24ZwYPf5OOdG5Ss2OcRis2SZMSVALkKUNrHIMcK2SLwbhZFwbjrl9cJebRd2vaP8-Jh01NzsDo2FixMt86dD0D0D85bmsMO50-oj8zeP~mW0OLOR7TaXLzyxGY2tVSjvlwKfIp59jv-pW1I~rdsuM07qk5UQkGw7Pjikvsd88s1jL1b3wCVLyjlCaUlrf0kCSSXDEiLSk-Qzj1Q490PgQgmT4HIow7RJnjknXFLuZa8z5odEmiDNtuJ5ev~WW2~8RGPQrP0fOsuV0AvTRfD9D5mnOrwIj047Uv04NZUTfJkKZjS3BTuLCcatI~VQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,2002
"Lea Thompson,Christopher Lloyd,Michael J. Fox",United States,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.","Adventure,Comedy,Sci-Fi",English,"https://m.media-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,7,190,281_.jpg",Povratak u buducnost,PG,8.5,116,Back to the Future,https://www.imdb.com/video/vi252380953/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi252380953/1434659607842-pgv4ql-1563638328576.mp4?Expires=1682016321&Signature=vAunKQbT64G3xTm~wuMt1x-DIGYQAZiHvFaJvhXqVrVLZRghq9GaN5DIpjE64jRlgDbHjbiUXHfEB5y6gnpYEhpEqFU0mK3vF6bfBsu03PvmBY-5e1J3Fl58JBU6v8~vtst~RoCr95N7QUpKdIRfyTD0O4nlVulruAdhGroT8K~PonMGJ1KdzJ4JFBPlUyJ0sc~jpo8CUHJEp~P4ae~rg4Bwu42X~DTYu9S1~Ynt4sxWjHMoJ8tKpsQYOqX4SeTqBAppOCiGuCLnvZZ0r3FfFIVjTQTYavT4mg2yaC~rXNstj1DF3CDaaSHiYeBAdlor0PQPammNG6pxxRFjhYA5yA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1985
"Suzanne Pleshette,Miyu Irino,Daveigh Chase",Japan,"During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches and spirits, a world where humans are changed into beasts.","Animation,Adventure,Family","Japanese,English","https://m.media-amazon.com/images/M/MV5BMjlmZmI5MDctNDE2YS00YWE0LWE5ZWItZDBhYWQ0NTcxNWRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,0,190,281_.jpg",Miyazaki's Spirited Away,PG,8.6,125,Spirited Away,https://www.imdb.com/video/vi3619684633/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi3619684633/1434659607842-pgv4ql-1564585734687.mp4?Expires=1682016312&Signature=oiiujgZz5UJm8DS4xLmaykCgMen6gA17HEWFIBi2ILVu5gNrDZgdUtcBh5ix5XoW2pmUqGI1Gpgd2C-uhpW1VQTV~3QgqNW3FhlIi5D9QkToz6c9OrnPSbDVlzsXg~nWU-G~0kbNtnXrSlhRk45Q4MKtQOXA--F13T0iWz~ATUOKGSB53UNOIGFFDYHYsbDCycCEl485tnNsI0~TQAvsDB8v5B5GLfNUh84DhII0ZLXwSAszedFeAaoAiX9Y3l4Oqz0kBsnis3vinXyGP8BXsqNKy0kbW0YQyglCPLp75027v94jz8D0pnEXfz2gxwnOtVgHW-DDB7wJ2qxEzs1iSg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,2001
"Edward Furlong,Arnold Schwarzenegger,Linda Hamilton",United States,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her 10-year old son John from an even more advanced and powerful cyborg.","Action,Sci-Fi","English,Spanish","https://m.media-amazon.com/images/M/MV5BMGU2NzRmZjUtOGUxYS00ZjdjLWEwZWItY2NlM2JhNjkxNTFmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UX190_CR0,0,190,281_.jpg",El Exterminator 2,R,8.6,137,Terminator 2: Judgment Day,https://www.imdb.com/video/vi2748889369/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi2748889369/1434659607842-pgv4ql-1498868672528.mp4?Expires=1682016320&Signature=HTC1RIvEclpS-kSAFprw5fgxP3p6t2BHXVBapqGVaAjuqeFWN~G0pBdlI5ow5XLNwV3boJpDrE7hLlggBA1ghftZN5IRlg~CLiAeljznY9m-vFt3DdC4Bdae3QjdRJ47zHX1LrKlSguuR-UNlKDrcGS-Rftg2LxX5NoXyAltjqbdMJaEC7fjmNPCNG7uHutftcEJTT-SoC1fquunnX6WjKOUqmO5rhTJA~lnMsL49vJfDCBmVYdDYI922EYPMhwDcxxpEIgtKpxAK1eehu1~97AoMOdMsHujci9oCRaKW6KY5nMXXzfdfw-v3yAU1hHYUIRopDgGwb4RdqeAxEvQlA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1991
"Tom Hanks,David Morse,Michael Clarke Duncan",United States,"The lives of guards on Death Row are affected by one of their charges: a black man accused of child murder and rape, yet who has a mysterious gift.","Crime,Drama,Fantasy","English,French","https://m.media-amazon.com/images/M/MV5BMTUxMzQyNjA5MF5BMl5BanBnXkFtZTYwOTU2NTY3._V1_QL75_UX190_CR0,0,190,281_.jpg",Stephen King's The Green Mile,R,8.6,189,The Green Mile,https://www.imdb.com/video/vi552796441/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi552796441/1434659607842-pgv4ql-1563977441652.mp4?Expires=1682016317&Signature=dkl9wuwgMzntdfXXf-nFvXbeQL~CQ9dhO5SBrnBf-oykbfNufYgmO5BqihStN8Gf4Lq2nOFPyaiFG2AKKXRSn~nwMBK8vo4QpJgHV9Rd7XV9RzXXKtSvH-Wo8YlZr5GfCClQd28RJdjmQfYGY-x8Lqmv8P5zGcPAC1ZAUVrA2WnG8205JMTDuvY4IvP4GdKQXIi-jUw9E7t6zKnAuSQt5wzu1TK7io3y0a5ndPi2gpR3ogXYlWPYaZGNUsA~fU78n7rgSDbPSIWSdGl0b746m1MZgUImTVmV8JH9cwTCiA6zoECwei0IrhGBFDzSqJuP948T0EJqPFIT3EQGK0ngMA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1999
"Harrison Ford,Mark Hamill,Carrie Fisher",United States,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue ...","Action,Adventure,Fantasy",English,"https://m.media-amazon.com/images/M/MV5BOTA5NjhiOTAtZWM0ZC00MWNhLThiMzEtZDFkOTk2OTU1ZDJkXkEyXkFqcGdeQXVyMTA4NDI1NTQx._V1_QL75_UX190_CR0,5,190,281_.jpg",La guerra de las estrellas,PG,8.6,121,Star Wars: Episode IV - A New Hope,https://www.imdb.com/video/vi1317709849/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi1317709849/1434659607842-pgv4ql-1616202535791.mp4?Expires=1682016319&Signature=KC47slHzRFxWvbuIaRZrzcILLj~WSnyb1srr7~A2tcQ1TSt-U9~CIB8CRaZolLkYeOdOQGl7zP4lIiDvdV84nSd1y2ApEvE4saqKb1YgHM9gvJWinysXohiaENopfRN~TFnrd6NtipVu0VaFMNJ4ROtjLjjc7kU0ElIqYlZSLdSOCK1YzGUCwNlsk20E0liwjs04RBs46vduRxLwVm-x1h5xFG4xdO7E4a~Enrosjrc3UVRGjd~fp~uUzdbhzzujK43MtsDSW4n8poGtsfZLyVFV5a1kkQaSb7fN1w9R0B7sORAkq2BRbo0W2FscHTlmf9bk8v3D6ce6GzMViAVolQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1977
"Nicoletta Braschi,Giorgio Cantarini,Roberto Benigni",Italy,"When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor and imagination to protect his son from the dangers around their camp.","Comedy,Drama,Romance","Italian,German,English","https://m.media-amazon.com/images/M/MV5BYmJmM2Q4NmMtYThmNC00ZjRlLWEyZmItZTIwOTBlZDQ3NTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg",Cuộc Sống Tươi Đẹp,PG-13,8.6,116,Life Is Beautiful,https://www.imdb.com/video/vi2332801561/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi2332801561/1434659607842-pgv4ql-1548604686311.mp4?Expires=1682016318&Signature=AaGiTMBQzohJnmmJbZHhKKOamP-7WDIQo0g7dah3ZlUJoKMbm2q5aRIGRN9qGxlTKi3CwPht3Nh5hNr6Lz1UnhVX~lYtXxjZthTCc9guvkLTQzZ3JPrLwpDUga-vLA30o5M9fPCPEDvVoDs1wSKNGHNVmq3OoXWIhcf8CE2n7M8Et3DS4oNlTsZ34Bub8qBpzWlgn6CCbyPMIZaf9LAFb4XhX2WiHPMJjpNoT7-uL6aQ58BNQ5W~kdBEhQtgumb8NwuZkz7oWw5E0jfvjcpvxCurwJWmkElri8kTIPt1PUgrroxzJSa0laPH4ZUd7LTdhmj59iUEledCsRF5ltgG8A__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1997
"Matthew McConaughey,Anne Hathaway,Jessica Chastain","United States,United Kingdom,Canada",A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.,"Adventure,Drama,Sci-Fi",English,"https://m.media-amazon.com/images/M/MV5BZjdkOTU3MDktN2IxOS00OGEyLWFmMjktY2FiMmZkNWIyODZiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,0,190,281_.jpg",Flora's Letter,PG-13,8.6,169,Interstellar,https://www.imdb.com/video/vi1586278169/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi1586278169/1434659607842-pgv4ql-1616202363366.mp4?Expires=1682016327&Signature=L8y6ixqgzXlWZGb6mNxo-y8hO1y82WM2Xk~gZeQA4Q51eXPIkec1SBG5m~ssm~ilL1pTGg7jXkv1NvfumBhN-q6YemzeQrAAt~ecfElCt2wzd~ub6rkxOkTVuA6e3Iac9UbOJMFVSweMVITcxxQ8c2G9oXc4MKM5O-gX7wjDLllTwHdO9IaZirm8KLkYAYyuUGJuJffBwFhb~Up5sdcItL~CjnGP4mpghhIrSHN9MWZ5wfYBjlox8dg2fo6dUo1dt65dwVXPEb2wB~pARUyx95IYJPha8E2jMQl0AM1wdaAyzDJhwWWMPuBVL6ATtWMCiNOcMBDozdRT~SxtrhS8YA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,2014
"Matheus Nachtergaele,Leandro Firmino,Alexandre Rodrigues","Brazil,France,Germany","In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.","Crime,Drama",Portuguese,"https://m.media-amazon.com/images/M/MV5BOTMwYjc5ZmItYTFjZC00ZGQ3LTlkNTMtMjZiNTZlMWQzNzI5XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,1,190,281_.jpg",Ciudad de Dios,R,8.6,130,City of God,https://www.imdb.com/video/vi1783208985/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi1783208985/1434659607842-pgv4ql-1563947141179.mp4?Expires=1682016326&Signature=lfZ33J~TJz04LkhfpDaV4aI5F0F4l53qO5ANbSiholGqDI2nWNkvrYJBmmvq2mFTDNToYqZScG1PfIf0Mh8ssfIBbCX~qPe-N8-A7X-KkVO-keIvcYjpm3UC3rfSliYZfiV2gTWcRg2pnEMt-NtA6WDqohN54JJjfwCdzVIqcnGeMzDnRfeMCwGtUqU1Jaf6jxM7NSgBAvMu5JoaFJSjxwYQkAmKaMHziJZ-i-jeCVyR5zdxaZ1VThuSwEOCSJhCq3qSIyQlyKe8nngPUhbVWdxilhogvI0RCxfUqxCTLTCDJ~iEsXbXZRGslJMXVx9B5mKRl39JXBODgwBfOb0~~Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,2002
"Anthony Hopkins,Lawrence A. Bonney,Jodie Foster",United States,"A young F.B.I. cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer, a madman who skins his victims.","Crime,Drama,Thriller","English,Latin","https://m.media-amazon.com/images/M/MV5BNjNhZTk0ZmEtNjJhMi00YzFlLWE1MmEtYzM1M2ZmMGMwMTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UY281_CR0,0,190,281_.jpg",Silence of the Lambs,R,8.6,118,The Silence of the Lambs,https://www.imdb.com/video/vi3377380121/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi3377380121/1434659607842-pgv4ql-1537473620563.mp4?Expires=1682016322&Signature=Mf3K3Tf2eeNFm7CONbBQbDJqFZ70MNhRPLWPmNioXxxltlMsf7yzxkkQvXydy5blyy3XkW9t8EPtJGO-zHZvfMMvFT1SIOb-ImxdR-jzR6h8cAwiVBT82h1bICuxtsSylWUm9HI5iu~IrDJO5kK2~RQDJpKmUu05zoR26C2zKTWZ8Wn8EnMrltN-ITlPnnFtk7i1OxUtHg-6Ab9y2MX9-w49yuc5VmE1PW~qi4FYFO8wBYyKAw3A4xohuSmU83NCiQAFSqxaLUF88y~hR-NsTOQtBRiklNUDbzV0yJG~pApZebWHnEx8CFNSVbJYAbK-h06HHHnb7zb5jFFQ~iHMrA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1991
"Matt Damon,Tom Hanks,Tom Sizemore",United States,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.","Drama,War","English,French,German,Czech","https://m.media-amazon.com/images/M/MV5BZjhkMDM4MWItZTVjOC00ZDRhLThmYTAtM2I5NzBmNmNlMzI1XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_QL75_UY281_CR1,0,190,281_.jpg",Private Ryan,R,8.6,169,Saving Private Ryan,https://www.imdb.com/video/vi1701906201/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi1701906201/1434659607842-pgv4ql-1563548133010.mp4?Expires=1682016324&Signature=luUBcYBDzAQRq-lSuN1dO-CNO2oEig6E7FFa-nwAnJicQT24yK8Cb7XUeC45H22x6gzPRN7GkizThH3HMMKgo-jy2w2So6x-R0-JjmGQo2OqfyeM6R82yAtbM5W8nhKNwDARXSObUaCOpUuj7umWEMIPtUgzsAH5bxuNxzSbbUP~lkLt4d3p0wVPtvXEtK63sf8VKS8NZXrdoPPVfz9y-PZa-d2E0RN1D-TR7V4LltmQgfbGcxsuLrZIvdp~uyzgrGM2VA3y~EuwKq2oIRHzjvfxWM726A9Ff57VX-cGhLB~gmIqBXeF0wuSUF107RZFd4sBOnnJWSDQeF9ctwoVDw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1998
"Toshirô Mifune,Keiko Tsushima,Takashi Shimura",Japan,"Farmers from a village exploited by bandits hire a veteran samurai for protection, who gathers six other samurai to join him.","Action,Drama",Japanese,"https://m.media-amazon.com/images/M/MV5BNWQ3OTM4ZGItMWEwZi00MjI5LWI3YzgtNTYwNWRkNmIzMGI5XkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_QL75_UY281_CR5,0,190,281_.jpg",The Magnificent Seven,Not Rated,8.6,207,Seven Samurai,https://www.imdb.com/video/vi2923348761/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi2923348761/1434659607842-pgv4ql-1641601248908.mp4?Expires=1682016324&Signature=IRTI5XUFzhI~tU9vegbErx3SWLinLsxm09yGHOe3HzLw8lFieUZSIVgkN7kzOcUqi70T2RNWINIA9Xt2PrNht6minisYLy~VkKkqaGkBoxWhjW-PPPGORuc9Ci7VayIKuJsc2n0sSMWLhN54UjP9W0qPC0maEVxCSUw3rV6FvOZ-EnygoViLaFNWKn4wBebjpe79q3KWvrHSQcUrqc5Ma2wQdKoBofprShNFw7OQTJacqPwPQIbJZFa8XFv-0xcVU2r4aJ2pfKMkZYPdHFbZN5e5w~86lgdJ83QMVUm8AZW5m6ylTYxn1Wt69lS6LWjxZOcBh8ly3mi6LiyH3LDmAg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1954
"James Stewart,Donna Reed,Lionel Barrymore",United States,An angel is sent from Heaven to help a desperately frustrated businessman by showing him what life would have been like if he had never existed.,"Drama,Family,Fantasy","English,French","https://m.media-amazon.com/images/M/MV5BZjc4NDZhZWMtNGEzYS00ZWU2LThlM2ItNTA0YzQ0OTExMTE2XkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_QL75_UY281_CR2,0,190,281_.jpg",Frank Capra's It's a Wonderful Life,PG,8.6,130,It's a Wonderful Life,https://www.imdb.com/video/vi1101988121/?ref_=tt_vi_i_1,https://imdb-video.media-imdb.com/vi1101988121/1434659607842-pgv4ql-1564594359395.mp4?Expires=1682016333&Signature=BOSluvZMXxF0Llc5sOW8m12jbIzVyVMCxkrgqRPPScIPc1PXDBUwNnSi6e9i17w5CT3VdAW7wsoDSSOxaQp4QihSOmKKoQMeeygijMAW7CtdN8bLT8X1qkCWMGrvhRmh-NOOKSlhtEQu0~A4w4SixsK06Jytatwd8ZPuYu3kMn1DiG1qFdm8w68YwuiCBgu-KVUzn7rW7WyuaNyRFM0a0iB-L4il9KPoBpwOjLaqvMEn5DXk2pkSC1nbN9Fw-CBH2AsfYRvuj6lVZwC2L9cHfaxNTgL9NzodHEpCTI-XjwD1ajUbj4Juw-HHjolJ~BES-rwBb9fc7yAAnRBrBmu-NQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,1946
